activateable,createable,custom,customSetting,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
False,True,False,False,True,False,False,False,False,00a,Case Comment,Case Comments,True,False,False,CaseComment,True,True,True,True,True,True,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/CaseComment/{ID}'), ('describe', '/services/data/v42.0/sobjects/CaseComment/describe'), ('layouts', '/services/data/v42.0/sobjects/CaseComment/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/CaseComment')])"
False,True,False,False,True,False,False,False,False,03j,Case Contact Role,Case Contact Role,False,False,False,CaseContactRole,True,True,True,False,False,False,True,"OrderedDict([('compactLayouts', '/services/data/v42.0/sobjects/CaseContactRole/describe/compactLayouts'), ('rowTemplate', '/services/data/v42.0/sobjects/CaseContactRole/{ID}'), ('describe', '/services/data/v42.0/sobjects/CaseContactRole/describe'), ('sobject', '/services/data/v42.0/sobjects/CaseContactRole')])"
False,False,False,False,True,False,False,False,False,,Case Feed,Case Feed,False,False,False,CaseFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/CaseFeed/{ID}'), ('describe', '/services/data/v42.0/sobjects/CaseFeed/describe'), ('sobject', '/services/data/v42.0/sobjects/CaseFeed')])"
False,False,False,False,False,False,False,False,False,,Case History,Case History,False,False,False,CaseHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/CaseHistory/{ID}'), ('describe', '/services/data/v42.0/sobjects/CaseHistory/describe'), ('sobject', '/services/data/v42.0/sobjects/CaseHistory')])"
False,False,False,False,False,False,False,False,False,555,Case Milestone,Case Milestones,True,False,False,CaseMilestone,True,False,True,False,False,False,True,"OrderedDict([('compactLayouts', '/services/data/v42.0/sobjects/CaseMilestone/describe/compactLayouts'), ('rowTemplate', '/services/data/v42.0/sobjects/CaseMilestone/{ID}'), ('describe', '/services/data/v42.0/sobjects/CaseMilestone/describe'), ('layouts', '/services/data/v42.0/sobjects/CaseMilestone/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/CaseMilestone')])"
False,False,False,False,False,False,False,False,False,01n,Case Share,Case Share,False,False,False,CaseShare,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/CaseShare/{ID}'), ('describe', '/services/data/v42.0/sobjects/CaseShare/describe'), ('sobject', '/services/data/v42.0/sobjects/CaseShare')])"
False,True,False,False,True,False,False,False,False,010,Case Solution,Case Solution,False,False,False,CaseSolution,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/CaseSolution/{ID}'), ('describe', '/services/data/v42.0/sobjects/CaseSolution/describe'), ('sobject', '/services/data/v42.0/sobjects/CaseSolution')])"
False,False,False,False,False,False,False,False,False,,Case Status Value,Case Status Value,False,False,False,CaseStatus,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/CaseStatus/{ID}'), ('describe', '/services/data/v42.0/sobjects/CaseStatus/describe'), ('sobject', '/services/data/v42.0/sobjects/CaseStatus')])"
False,False,False,False,False,False,False,False,False,0Oi,Case Subject Particle,Case Subject Particles,False,False,False,CaseSubjectParticle,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/CaseSubjectParticle/{ID}'), ('describe', '/services/data/v42.0/sobjects/CaseSubjectParticle/describe'), ('sobject', '/services/data/v42.0/sobjects/CaseSubjectParticle')])"
False,True,False,False,True,False,False,False,False,,Case Team Member,Case Team Member,False,False,False,CaseTeamMember,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/CaseTeamMember/{ID}'), ('describe', '/services/data/v42.0/sobjects/CaseTeamMember/describe'), ('sobject', '/services/data/v42.0/sobjects/CaseTeamMember')])"
False,False,False,False,False,False,False,False,False,,Case Team Member Role,Case Team Member Role,False,False,False,CaseTeamRole,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/CaseTeamRole/{ID}'), ('describe', '/services/data/v42.0/sobjects/CaseTeamRole/describe'), ('sobject', '/services/data/v42.0/sobjects/CaseTeamRole')])"
False,False,False,False,False,False,False,False,False,,Predefined Case Team,Predefined Case Team,False,False,False,CaseTeamTemplate,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/CaseTeamTemplate/{ID}'), ('describe', '/services/data/v42.0/sobjects/CaseTeamTemplate/describe'), ('sobject', '/services/data/v42.0/sobjects/CaseTeamTemplate')])"
False,False,False,False,False,False,False,False,False,,Predefined Case Team Member,Predefined Case Team Member,False,False,False,CaseTeamTemplateMember,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/CaseTeamTemplateMember/{ID}'), ('describe', '/services/data/v42.0/sobjects/CaseTeamTemplateMember/describe'), ('sobject', '/services/data/v42.0/sobjects/CaseTeamTemplateMember')])"
False,True,False,False,True,False,False,False,False,,Predefined Case Team Record,Predefined Case Team Record,False,False,False,CaseTeamTemplateRecord,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/CaseTeamTemplateRecord/{ID}'), ('describe', '/services/data/v42.0/sobjects/CaseTeamTemplateRecord/describe'), ('sobject', '/services/data/v42.0/sobjects/CaseTeamTemplateRecord')])"
False,False,False,False,False,False,False,False,False,02n,Category Node,Category Nodes,False,False,False,CategoryNode,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/CategoryNode/{ID}'), ('describe', '/services/data/v42.0/sobjects/CategoryNode/describe'), ('sobject', '/services/data/v42.0/sobjects/CategoryNode')])"
False,False,False,False,False,False,False,False,False,0ca,Chatter Activity,Chatter Activity,False,False,False,ChatterActivity,True,True,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ChatterActivity/{ID}'), ('describe', '/services/data/v42.0/sobjects/ChatterActivity/describe'), ('sobject', '/services/data/v42.0/sobjects/ChatterActivity')])"
False,True,False,False,True,False,False,False,False,0MY,Extension,Extensions,False,False,False,ChatterExtension,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ChatterExtension/{ID}'), ('describe', '/services/data/v42.0/sobjects/ChatterExtension/describe'), ('sobject', '/services/data/v42.0/sobjects/ChatterExtension')])"
False,True,False,False,True,False,False,False,False,0Ob,Chatter Extension Configuration,Chatter Extension Configurations,False,False,False,ChatterExtensionConfig,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ChatterExtensionConfig/{ID}'), ('describe', '/services/data/v42.0/sobjects/ChatterExtensionConfig/describe'), ('sobject', '/services/data/v42.0/sobjects/ChatterExtensionConfig')])"
False,False,False,False,True,False,False,False,False,713,Client Browser,Client Browser,False,False,False,ClientBrowser,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ClientBrowser/{ID}'), ('describe', '/services/data/v42.0/sobjects/ClientBrowser/describe'), ('sobject', '/services/data/v42.0/sobjects/ClientBrowser')])"
False,True,False,False,True,False,True,False,False,0F9,Group,Groups,True,False,True,CollaborationGroup,True,False,True,True,True,False,True,"OrderedDict([('compactLayouts', '/services/data/v42.0/sobjects/CollaborationGroup/describe/compactLayouts'), ('rowTemplate', '/services/data/v42.0/sobjects/CollaborationGroup/{ID}'), ('listviews', '/services/data/v42.0/sobjects/CollaborationGroup/listviews'), ('describe', '/services/data/v42.0/sobjects/CollaborationGroup/describe'), ('quickActions', '/services/data/v42.0/sobjects/CollaborationGroup/quickActions'), ('layouts', '/services/data/v42.0/sobjects/CollaborationGroup/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/CollaborationGroup')])"
False,False,False,False,True,False,False,False,False,,Group Feed,Group Feed,False,False,False,CollaborationGroupFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/CollaborationGroupFeed/{ID}'), ('describe', '/services/data/v42.0/sobjects/CollaborationGroupFeed/describe'), ('sobject', '/services/data/v42.0/sobjects/CollaborationGroupFeed')])"
False,True,False,False,True,False,False,False,False,0FB,Group Member,Group Members,True,False,False,CollaborationGroupMember,True,True,True,False,True,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/CollaborationGroupMember/{ID}'), ('describe', '/services/data/v42.0/sobjects/CollaborationGroupMember/describe'), ('layouts', '/services/data/v42.0/sobjects/CollaborationGroupMember/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/CollaborationGroupMember')])"
False,True,False,False,True,False,False,False,False,0I5,Group Member Request,Group Member Requests,False,False,False,CollaborationGroupMemberRequest,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/CollaborationGroupMemberRequest/{ID}'), ('describe', '/services/data/v42.0/sobjects/CollaborationGroupMemberRequest/describe'), ('sobject', '/services/data/v42.0/sobjects/CollaborationGroupMemberRequest')])"
False,True,False,False,True,False,False,False,False,0Aa,Group Record,Group Records,True,False,False,CollaborationGroupRecord,True,True,True,False,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v42.0/sobjects/CollaborationGroupRecord/describe/compactLayouts'), ('rowTemplate', '/services/data/v42.0/sobjects/CollaborationGroupRecord/{ID}'), ('describe', '/services/data/v42.0/sobjects/CollaborationGroupRecord/describe'), ('layouts', '/services/data/v42.0/sobjects/CollaborationGroupRecord/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/CollaborationGroupRecord')])"
False,True,False,False,True,False,False,False,False,0H1,Chatter Invitation,Chatter Invitations,False,False,False,CollaborationInvitation,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/CollaborationInvitation/{ID}'), ('describe', '/services/data/v42.0/sobjects/CollaborationInvitation/describe'), ('sobject', '/services/data/v42.0/sobjects/CollaborationInvitation')])"
False,False,False,False,False,False,False,False,False,,"Note, Attachment, Google Doc And File","Notes, Attachments, Google Docs And Files",False,False,False,CombinedAttachment,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/CombinedAttachment/{ID}'), ('describe', '/services/data/v42.0/sobjects/CombinedAttachment/describe'), ('sobject', '/services/data/v42.0/sobjects/CombinedAttachment')])"
False,False,False,False,False,False,False,False,False,09a,Zone,Zones,False,False,False,Community,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/Community/{ID}'), ('describe', '/services/data/v42.0/sobjects/Community/describe'), ('sobject', '/services/data/v42.0/sobjects/Community')])"
False,True,False,False,True,False,False,False,False,0Ah,Conference Number,Conference Numbers,False,False,False,ConferenceNumber,True,True,True,False,False,True,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ConferenceNumber/{ID}'), ('describe', '/services/data/v42.0/sobjects/ConferenceNumber/describe'), ('sobject', '/services/data/v42.0/sobjects/ConferenceNumber')])"
False,False,False,False,False,False,False,False,False,0H4,Connected App,Connected Apps,False,False,False,ConnectedApplication,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ConnectedApplication/{ID}'), ('describe', '/services/data/v42.0/sobjects/ConnectedApplication/describe'), ('sobject', '/services/data/v42.0/sobjects/ConnectedApplication')])"
False,True,False,False,True,False,True,False,False,003,Contact,Contacts,True,True,True,Contact,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v42.0/sobjects/Contact/describe/compactLayouts'), ('rowTemplate', '/services/data/v42.0/sobjects/Contact/{ID}'), ('approvalLayouts', '/services/data/v42.0/sobjects/Contact/describe/approvalLayouts'), ('listviews', '/services/data/v42.0/sobjects/Contact/listviews'), ('describe', '/services/data/v42.0/sobjects/Contact/describe'), ('quickActions', '/services/data/v42.0/sobjects/Contact/quickActions'), ('layouts', '/services/data/v42.0/sobjects/Contact/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/Contact')])"
False,False,False,False,False,False,False,False,False,,Contact Change Event,Contact Change Event,False,False,False,ContactChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ContactChangeEvent/{ID}'), ('eventSchema', '/services/data/v42.0/sobjects/ContactChangeEvent/eventSchema'), ('describe', '/services/data/v42.0/sobjects/ContactChangeEvent/describe'), ('sobject', '/services/data/v42.0/sobjects/ContactChangeEvent')])"
False,False,False,False,True,False,False,False,False,,Contact Feed,Contact Feed,False,False,False,ContactFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ContactFeed/{ID}'), ('describe', '/services/data/v42.0/sobjects/ContactFeed/describe'), ('sobject', '/services/data/v42.0/sobjects/ContactFeed')])"
False,False,False,False,False,False,False,False,False,,Contact History,Contact History,False,False,False,ContactHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ContactHistory/{ID}'), ('describe', '/services/data/v42.0/sobjects/ContactHistory/describe'), ('sobject', '/services/data/v42.0/sobjects/ContactHistory')])"
False,False,False,False,False,False,False,False,False,03s,Contact Share,Contact Share,False,False,False,ContactShare,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ContactShare/{ID}'), ('describe', '/services/data/v42.0/sobjects/ContactShare/describe'), ('sobject', '/services/data/v42.0/sobjects/ContactShare')])"
False,True,False,False,True,False,False,False,False,03S,Asset File,Asset Files,False,False,False,ContentAsset,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ContentAsset/{ID}'), ('describe', '/services/data/v42.0/sobjects/ContentAsset/describe'), ('sobject', '/services/data/v42.0/sobjects/ContentAsset')])"
